accession	tissues	assay_name
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample18_S2R20_040416_Fr07
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample24_S1R26_082616_Fr02
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample11_S1R2_031516_Fr11
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample24_S1R26_082616_Fr06
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample13_S2R22_060616_Fr01
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample28_S2R14_051616_Fr09
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample23_S1R24_071416_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample12_S1R7_041516_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample02_S1R5_020116_Fr07
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample22_S2R5_041116_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample26_S2R18_042916_Fr08
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample15_S2R9_061016_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample05_S1R11_020516_Fr09
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample25_S1R27_092116_Fr08
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample03_S1R6_072416_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample13_S1R9_072116_Fr01
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample9_S2R28_020216_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample13_S2R22_060616_Fr08
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample5_S2R11_121815_Fr05
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample24_S2R8_042216_Fr06
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample2_120815_Fr01
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample28_S1R4_082316_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample08_S1R23_022616_Fr06
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample10_S2R6_061516_Fr06
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample23_S1R24_071416_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample04_S1R8_012616_Fr09
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample3_121115_Fr04
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample2_120815_Fr03
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample1_S2R1_070416_Fr5
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample17_S2R15_070816_Fr11
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample19_S1R17_072916_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample26_S1R28_081016_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample10_S1R25_030516_Fr11
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample10_S2R6_061516_Fr03
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample13_S2R22_060616_Fr04
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample12_S2R17_060616_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample22_S2R5_041116_Fr09
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample15_S2R9_061016_Fr09
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample4_S2R4_062216_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample12_S1R7_041516_Fr05
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample4_S2R4_062216_Fr01
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample05_S1R11_020516_Fr02
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample26_S1R28_081016_Fr01
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample01_121115_Fr01
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample14_S1R10_042116_Fr06
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample27_S1R3_081316_Fr08
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample05_S1R11_020516_Fr03
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample3_121115_Fr06
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample11_S2R16_062016_Fr08
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample02_S1R5_020116_Fr09
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample26_S2R18_042916_Fr07
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample19_S2R21_040216_Fr08
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample17_S1R15_051516_Fr03
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample21_S1R19_070816_Fr02
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample3_121115_Fr03
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample8_S2R26_012016_Fr01
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample13_S1R9_072116_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample18_S1R16_072616_Fr09
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample8_S2R26_012016_Fr05
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample2_120815_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample6_S2R13_122615_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample8_S2R26_012016_Fr08
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample21_S2R27_062316_Fr04
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample8_S2R26_012016_Fr11
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample07_S1R20_021616_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample2_120815_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample21_S2R27_062316_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample11_S2R16_062016_Fr06
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample18_S2R20_040416_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample7_S2R25_070716_Fr7
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample25_S1R27_092116_Fr04
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample16_S2R12_031116_Fr05
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample1_S2R1_070416_Fr11
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample18_S1R16_072616_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample27_S1R3_081316_Fr04
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample9_S2R28_020216_Fr05
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample27_S2R19_050416_Fr05
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample05_S1R11_020516_Fr01
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample02_S1R5_020116_Fr04
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample18_S1R16_072616_Fr08
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample17_S1R15_051516_Fr04
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample18_S1R16_072616_Fr03
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample15_S1R13_042416_Fr02
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample14_S2R24_030316_Fr02
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample27_S2R19_050416_Fr01
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample23_S2R7_041716_Fr03
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample1_S2R1_070416_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample26_S1R28_081016_Fr08
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample28_S2R14_051616_Fr10
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample5_S2R11_121815_Fr03
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample10_S1R25_030516_Fr07
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample08_S1R23_022616_Fr02
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample16_S2R12_031116_Fr06
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample14_S1R10_042116_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample25_S2R10_042616_Fr06
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample11_S1R2_031516_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample03_S1R6_072416_Fr06
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample23_S2R7_041716_Fr12
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample16_S1R14_050716_Fr07
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample05_S1R11_020516_Fr07
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample24_S1R26_082616_Fr07
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample18_S1R16_072616_Fr05
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample25_S1R27_092116_Fr02
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample26_S1R28_081016_Fr05
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	Instrument1_sample04_S1R8_012616_Fr08
PXD016999	"[""liver"",""spleen"",""skin"",""thyroid gland"",""stomach"",""artery"",""testis"",""brain"",""heart"",""saliva"",""lung"",""ovary"",""colon"",""small intestine"",""skeletal muscle"",""esophagus""]"	SecondInstrument_Sample11_S2R16_062016_Fr10
